Gene	tpm_avg
SORBI_3001G383300	15.0300105
SORBI_3001G383350	0
SORBI_3001G383400	12.195915
SORBI_3001G383500	12.3815485
SORBI_3001G383600	0
SORBI_3001G383700	1.96495
SORBI_3001G383800	0.031908
SORBI_3001G383900	70.07165
SORBI_3001G384000	44.5516235
SORBI_3001G384100	1.965616
SORBI_3001G384200	20.7722695
SORBI_3001G384300	10.835373
SORBI_3001G384400	9.9442385
SORBI_3001G384500	7.263951
SORBI_3001G384600	5.016868
SORBI_3001G384700	32.663843
SORBI_3001G384800	18.276039
SORBI_3001G384900	3.7692065
SORBI_3001G385000	14.1823705
SORBI_3001G385066	0
SORBI_3001G385132	0.071432
SORBI_3001G385200	1.978433
SORBI_3001G385300	4.9219445
SORBI_3001G385400	32.9506535
SORBI_3001G385500	12.8590705
SORBI_3001G385800	0.747365
SORBI_3001G385900	138.0513345
SORBI_3001G386000	7.0113195
SORBI_3001G386100	9.446913
SORBI_3001G386200	76.9245785
SORBI_3001G386300	14.432262
SORBI_3001G386400	1.666168
SORBI_3001G386500	0
SORBI_3001G386600	0
SORBI_3001G386700	24.5918065
SORBI_3001G386800	0.5740675
SORBI_3001G386900	0.503017
SORBI_3001G387000	1.682031
SORBI_3001G387200	40.1233465
SORBI_3001G387300	6.8837025
SORBI_3001G387400	0
SORBI_3001G387500	1.3384285
SORBI_3001G387600	72.184312
SORBI_3001G387700	1.7886995
SORBI_3001G387800	43.3571035
SORBI_3001G387900	0.0608505
SORBI_3001G388000	14.3695535
SORBI_3001G388100	0.2155435
SORBI_3001G388200	6.9295435
SORBI_3001G388250	0
SORBI_3001G388300	0.1757935
SORBI_3001G388400	15.8759615
SORBI_3001G388500	0.6448335
SORBI_3001G388600	67.4248255
SORBI_3001G388700	2.2086265
SORBI_3001G388800	4.657344
SORBI_3001G388900	3.83395
SORBI_3001G389000	23.713728
SORBI_3001G389100	11.3286755
SORBI_3001G389200	60.4660175
SORBI_3001G389300	5.4388985
SORBI_3001G389400	14.30739
SORBI_3001G389500	36.539358
SORBI_3001G389600	35.3771815
SORBI_3001G389700	0.42257
SORBI_3001G389800	18.5910675
SORBI_3001G389900	10.083095
SORBI_3001G390000	10.2523145
SORBI_3001G390200	86.8133325
SORBI_3001G390300	90.339606
SORBI_3001G390400	1.5241795
SORBI_3001G390500	46.5275535
SORBI_3001G390700	0
SORBI_3001G390800	11.3743555
SORBI_3001G390900	13.2830155
SORBI_3001G391000	0.0771155
SORBI_3001G391101	0.406857
SORBI_3001G391200	84.934461
SORBI_3001G391300	67.13271
SORBI_3001G391400	195.327571
SORBI_3001G391500	0.3220555
SORBI_3001G391600	5.825142
SORBI_3001G391800	0
SORBI_3001G391900	97.203416
SORBI_3001G392000	0.0488675
SORBI_3001G392100	0.4754125
SORBI_3001G392200	27.3585065
SORBI_3001G392300	29.791122
SORBI_3001G392400	4.3879875
SORBI_3001G392500	0
SORBI_3001G392600	4.4619945
SORBI_3001G392650	0
SORBI_3001G392700	0.0904785
SORBI_3001G392800	69.630222
SORBI_3001G392900	0
SORBI_3001G393000	1.721843
SORBI_3001G393101	0
SORBI_3001G393200	2.64763
SORBI_3001G393300	100.886572
SORBI_3001G393401	217.6966145
SORBI_3001G393500	6.2609035
SORBI_3001G393600	0.032971
SORBI_3001G393700	19.4722515
SORBI_3001G393800	16.563311
SORBI_3001G393900	8.432209
SORBI_3001G394000	2.801855
SORBI_3001G394100	48.9597585
SORBI_3001G394250	6.999201
SORBI_3001G394400	10.745419
SORBI_3001G394466	0
SORBI_3001G394532	1.025743
SORBI_3001G394600	33.332679
SORBI_3001G394700	3.764567
SORBI_3001G394800	60.423774
SORBI_3001G394900	0.4943625
SORBI_3001G395000	0.184311
SORBI_3001G395100	18.1911785
SORBI_3001G395150	0
SORBI_3001G395200	42.4365655
SORBI_3001G395300	33.19298
SORBI_3001G395400	107.61257
SORBI_3001G395500	19.850962
SORBI_3001G395600	1.568099
SORBI_3001G395700	3.216285
SORBI_3001G395800	1.324355
SORBI_3001G395900	0
SORBI_3001G396000	41.3269645
SORBI_3001G396050	0
SORBI_3001G396100	19.589942
SORBI_3001G396200	0.6516065
SORBI_3001G396300	56.9748575
SORBI_3001G396400	0
SORBI_3001G396500	3.8715735
SORBI_3001G396550	0
SORBI_3001G396600	0
SORBI_3001G396700	0
SORBI_3001G396800	3.504569
SORBI_3001G396900	3.4033805
SORBI_3001G397000	6.806735
SORBI_3001G397100	0.0698715
SORBI_3001G397200	0
SORBI_3001G397300	2.994391
SORBI_3001G397400	2.617964
SORBI_3001G397500	8.5309615
SORBI_3001G397550	0
SORBI_3001G397600	16.1983885
SORBI_3001G397700	33.7759585
SORBI_3001G397800	6.462909
SORBI_3001G397850	0
SORBI_3001G397900	7.6023985
SORBI_3001G398000	0.239904
SORBI_3001G398100	0
SORBI_3001G398150	0
SORBI_3001G398200	0
SORBI_3001G398300	14.8214505
SORBI_3001G398400	21.352427
SORBI_3001G398450	0
SORBI_3001G398500	0.7569545
SORBI_3001G398600	5.19633
SORBI_3001G398700	12.264093
SORBI_3001G398800	8.400213
SORBI_3001G398950	80.0796315
SORBI_3001G399100	4.0749785
SORBI_3001G399200	20.209317
SORBI_3001G399300	11.9374255
SORBI_3001G399400	7.8396805
SORBI_3001G399501	2.286051
SORBI_3001G399600	0.518428
SORBI_3001G399700	8.0394125
SORBI_3001G399800	3.0175855
SORBI_3001G399900	6.104345
SORBI_3001G400000	22.10884
SORBI_3001G400101	0.2973335
SORBI_3001G400200	1.0773105
SORBI_3001G400300	1.6340665
SORBI_3001G400400	0.058709
SORBI_3001G400500	26.7306835
SORBI_3001G400601	0
SORBI_3001G400700	0
SORBI_3001G400800	0.079653
SORBI_3001G400900	0
SORBI_3001G401000	0
SORBI_3001G401100	0.1331995
SORBI_3001G401200	0.7333685
SORBI_3001G401300	0.9963305
SORBI_3001G401400	7.9258175
SORBI_3001G401500	1.565339
SORBI_3001G401600	22.763044
SORBI_3001G401700	34.194311
SORBI_3001G401750	0
SORBI_3001G401800	0.1143865
SORBI_3001G401900	5.6997225
SORBI_3001G401975	0.3085575
SORBI_3001G402050	777.2230005
SORBI_3001G402125	0
SORBI_3001G402200	1.966317
SORBI_3001G402300	78.415006
SORBI_3001G402400	5.292093
SORBI_3001G402500	40.6035495
SORBI_3001G402600	19.989028
SORBI_3001G402701	4.3370235
SORBI_3001G402800	36.2037575
SORBI_3001G402900	0
SORBI_3001G403000	0
SORBI_3001G403100	0.271997
SORBI_3001G403200	4.0087815
SORBI_3001G403300	151.119307
SORBI_3001G403350	1.9913085
SORBI_3001G403400	47.5521715
SORBI_3001G403500	293.3035355
SORBI_3001G403600	3.9707295
SORBI_3001G403700	10.99543
SORBI_3001G403800	3.345786
SORBI_3001G403900	0
SORBI_3001G404000	2.148107
SORBI_3001G404100	72.404228
SORBI_3001G404200	17.5956335
SORBI_3001G404300	10.372876
SORBI_3001G404400	0.2062475
SORBI_3001G404500	24.8680755
SORBI_3001G404600	17.803645
SORBI_3001G404700	16.3952805
SORBI_3001G404800	64.353616
SORBI_3001G404900	5.60535
SORBI_3001G404950	0
SORBI_3001G405000	77.171561
SORBI_3001G405100	1.726406
SORBI_3001G405150	0.400347
SORBI_3001G405200	0.194237
SORBI_3001G405300	20.344763
SORBI_3001G405400	17.7770035
SORBI_3001G405450	0
SORBI_3001G405500	11.762244
SORBI_3001G405600	4.676199
SORBI_3001G405700	54.168546
SORBI_3001G405800	21.7448045
SORBI_3001G405900	395.601921
SORBI_3001G406000	8.693935
SORBI_3001G406100	17.8429365
SORBI_3001G406200	0.885641
SORBI_3001G406300	21.305567
SORBI_3001G406400	0
SORBI_3001G406500	0
SORBI_3001G406600	0
SORBI_3001G406700	13.477064
SORBI_3001G406800	5.3300095
SORBI_3001G406901	0.250993
SORBI_3001G407000	2.096994
SORBI_3001G407100	2.7724605
SORBI_3001G407200	31.276259
SORBI_3001G407300	0
SORBI_3001G407600	231.062914
SORBI_3001G407700	25.8533135
SORBI_3001G407800	0.2623435
SORBI_3001G407900	8.615908
SORBI_3001G408001	0.852326
SORBI_3001G408100	8.8699685
SORBI_3001G408200	32.240059
SORBI_3001G408300	5.984086
SORBI_3001G408400	17.934298
SORBI_3001G408500	14.396436
SORBI_3001G408600	4.8761205
SORBI_3001G408700	10.456509
SORBI_3001G408800	31.3833855
SORBI_3001G408900	66.77552
SORBI_3001G409000	0
SORBI_3001G409100	27.653983
SORBI_3001G409200	0
SORBI_3001G409300	20.6285095
SORBI_3001G409400	0.913862
SORBI_3001G409500	3.078759
SORBI_3001G409600	10.0674215
SORBI_3001G409700	37.691709
SORBI_3001G409800	2.803444
SORBI_3001G409850	0
SORBI_3001G409900	56.7138915
SORBI_3001G410000	25.5415395
SORBI_3001G410100	7.573802
SORBI_3001G410200	127.707586
SORBI_3001G410300	0.179353
SORBI_3001G410400	0
SORBI_3001G410450	3.468824
SORBI_3001G410500	0
SORBI_3001G410600	1.1320995
SORBI_3001G410700	5.631227
SORBI_3001G410800	3.6210015
SORBI_3001G410900	0
SORBI_3001G411100	205.9763215
SORBI_3001G411200	6.640287
SORBI_3001G411300	29.2980395
SORBI_3001G411400	89.487312
SORBI_3001G411500	10.517706
SORBI_3001G411600	0
SORBI_3001G411800	59.8377295
SORBI_3001G411900	18.194181
SORBI_3001G412001	0
SORBI_3001G412100	55.404926
SORBI_3001G412200	0.400231
SORBI_3001G412300	0.3518775
SORBI_3001G412350	0
SORBI_3001G412400	40.662203
SORBI_3001G412500	180.499608
SORBI_3001G412600	0
SORBI_3001G412700	0.2935655
SORBI_3001G412800	148.1032865
SORBI_3001G412900	0
SORBI_3001G413000	0.398646
SORBI_3001G413100	12.384698
SORBI_3001G413200	27.078121
SORBI_3001G413300	0
SORBI_3001G413400	0
SORBI_3001G413500	12.7113735
SORBI_3001G413600	13.246442
SORBI_3001G413700	3.2706895
SORBI_3001G413800	2.856555
SORBI_3001G413850	0
SORBI_3001G413900	110.3846405
SORBI_3001G414000	1.489426
SORBI_3001G414100	2.3314285
SORBI_3001G414200	3.416078
SORBI_3001G414300	0
SORBI_3001G414400	1.4686785
SORBI_3001G414500	32.0835445
SORBI_3001G414650	2.5499515
SORBI_3001G414800	0.05553
SORBI_3001G414900	8.6960305
SORBI_3001G415000	25.9653645
SORBI_3001G415100	0
SORBI_3001G415200	0.8004925
SORBI_3001G415300	38.2939505
SORBI_3001G415400	367.4466375
SORBI_3001G415500	14.650213
SORBI_3001G415600	0.045303
SORBI_3001G415700	20.691892
SORBI_3001G415750	0.060412
SORBI_3001G415800	0
SORBI_3001G415901	0
SORBI_3001G416000	4.619003
SORBI_3001G416100	0
SORBI_3001G416200	0.103867
SORBI_3001G416300	27.575102
SORBI_3001G416500	0.16193
SORBI_3001G416600	58.907024
SORBI_3001G416700	22.598947
SORBI_3001G416800	242.977566
SORBI_3001G416900	923.3035665
SORBI_3001G417000	80.7260735
SORBI_3001G417100	0.1313995
SORBI_3001G417200	582.5764275
SORBI_3001G417301	2.8841755
SORBI_3001G417400	3.9180935
SORBI_3001G417500	4.47697
SORBI_3001G417600	0.503976
SORBI_3001G417700	0.230384
SORBI_3001G417800	99.7019245
SORBI_3001G417900	72.4342725
SORBI_3001G418000	48.253383
SORBI_3001G418100	228.836443
SORBI_3001G418200	44.8942365
SORBI_3001G418300	0
SORBI_3001G418400	0.023066
SORBI_3001G418500	0
SORBI_3001G418600	1.444317
SORBI_3001G418650	1.05212
SORBI_3001G418700	56.1836515
SORBI_3001G418800	7.5821235
SORBI_3001G418900	73.324768
SORBI_3001G419000	0
SORBI_3001G419100	0
SORBI_3001G419200	0
SORBI_3001G419300	0
SORBI_3001G419400	0
SORBI_3001G419500	0.026974
SORBI_3001G419600	0
SORBI_3001G419700	0.120603
SORBI_3001G419801	0.364519
SORBI_3001G419900	0.475747
SORBI_3001G420000	41.0359405
SORBI_3001G420100	184.7384085
SORBI_3001G420150	0.1077205
SORBI_3001G420200	99.4238725
SORBI_3001G420300	37.5359655
SORBI_3001G420350	0
SORBI_3001G420400	20.899894
SORBI_3001G420500	24.492662
SORBI_3001G420600	0
SORBI_3001G420700	40.38678
SORBI_3001G420800	12.4452625
SORBI_3001G420900	11.096412
SORBI_3001G421000	0.098426
SORBI_3001G421100	0.2126365
SORBI_3001G421200	0
SORBI_3001G421250	0
SORBI_3001G421300	71.46947
SORBI_3001G421400	14.2445795
SORBI_3001G421450	0
SORBI_3001G421500	83.602416
SORBI_3001G421600	0
SORBI_3001G421700	158.7383865
SORBI_3001G421800	0
SORBI_3001G421900	13.388118
SORBI_3001G422001	0
SORBI_3001G422100	203.684523
SORBI_3001G422200	0
SORBI_3001G422300	1.2647105
SORBI_3001G422366	26.5107725
SORBI_3001G422432	0
SORBI_3001G422500	27.267621
SORBI_3001G422600	20.4496695
SORBI_3001G422700	8.104188
SORBI_3001G422800	0.2950315
SORBI_3001G422850	0.4388405
SORBI_3001G422900	15.221414
SORBI_3001G423000	13.172843
SORBI_3001G423100	2.11051
SORBI_3001G423200	0.322609
SORBI_3001G423300	49.3129105
SORBI_3001G423400	38.637321
SORBI_3001G423500	0
SORBI_3001G423600	0.113652
SORBI_3001G423633	0.1710225
SORBI_3001G423666	0
SORBI_3001G423700	70.0424235
SORBI_3001G423800	0.44392
SORBI_3001G423900	0.0646545
SORBI_3001G424000	4.669502
SORBI_3001G424066	0
SORBI_3001G424132	0.4082275
SORBI_3001G424200	0.0462925
SORBI_3001G424300	42.596857
SORBI_3001G424400	1.0811095
SORBI_3001G424500	13.795059
SORBI_3001G424600	19.783039
SORBI_3001G424650	0
SORBI_3001G424700	10.0106545
SORBI_3001G424800	69.0328225
SORBI_3001G424900	0
SORBI_3001G425000	86.81162
SORBI_3001G425100	18.30363
SORBI_3001G425150	11.440697
SORBI_3001G425200	10.540895
SORBI_3001G425300	6.6696895
SORBI_3001G425400	119.901265
SORBI_3001G425500	4.8642565
SORBI_3001G425600	1.184764
SORBI_3001G425700	58.8281785
SORBI_3001G425750	2.426562
SORBI_3001G425800	45.484892
SORBI_3001G425900	0
SORBI_3001G426000	154.3702085
SORBI_3001G426100	18.6787265
SORBI_3001G426200	84.011538
SORBI_3001G426300	43.346991
SORBI_3001G426400	14.871526
SORBI_3001G426500	6.8402615
SORBI_3001G426600	32.707293
SORBI_3001G426701	0
SORBI_3001G426800	54.463066
SORBI_3001G426900	3.517895
SORBI_3001G427000	59.9869535
SORBI_3001G427100	35.9270975
SORBI_3001G427200	4.8556755
SORBI_3001G427300	27.632659
SORBI_3001G427400	8.4358445
SORBI_3001G427500	11.417657
SORBI_3001G427600	2.577154
SORBI_3001G427700	29.1488685
SORBI_3001G427800	7.6444895
SORBI_3001G427900	5.4644035
SORBI_3001G428000	23.0192975
SORBI_3001G428100	126.3105195
SORBI_3001G428200	38.1615305
SORBI_3001G428300	0
SORBI_3001G428400	42.244431
SORBI_3001G428500	14.8650545
SORBI_3001G428600	0
SORBI_3001G428700	0.318766
SORBI_3001G428800	11.943113
SORBI_3001G428900	0
SORBI_3001G429000	5.738817
SORBI_3001G429100	126.804439
SORBI_3001G429200	6.041135
SORBI_3001G429300	21.7224925
SORBI_3001G429400	11.5650435
SORBI_3001G429500	8.6201225
SORBI_3001G429600	10.6753105
SORBI_3001G429700	10.656813
SORBI_3001G429800	261.7951055
SORBI_3001G429900	14.856549
SORBI_3001G429950	0
SORBI_3001G430000	1.2340505
SORBI_3001G430100	0.2420125
SORBI_3001G430200	0
SORBI_3001G430300	0
SORBI_3001G430400	2.9190565
SORBI_3001G430500	3.740502
SORBI_3001G430600	0.032734
SORBI_3001G430700	36.202569
SORBI_3001G430800	12.857224
SORBI_3001G430900	1.0500965
SORBI_3001G431000	32.203067
SORBI_3001G431100	0.556664
SORBI_3001G431200	0
SORBI_3001G431400	8.605982
SORBI_3001G431500	0.674307
SORBI_3001G431600	0.026201
SORBI_3001G431700	38.7847935
SORBI_3001G431800	2.791272
SORBI_3001G431900	3.853031
SORBI_3001G432000	26.7819005
SORBI_3001G432100	18.3621645
SORBI_3001G432200	2.52367
SORBI_3001G432300	10.003537
SORBI_3001G432400	0.1469065
SORBI_3001G432500	0.2254435
SORBI_3001G432550	0
SORBI_3001G432600	0.1569995
SORBI_3001G432700	0.138127
SORBI_3001G432750	0
SORBI_3001G432800	31.63605
SORBI_3001G432900	0
SORBI_3001G433000	22.829172
SORBI_3001G433100	16.0598525
SORBI_3001G433200	13.8379015
SORBI_3001G433300	11.0661385
SORBI_3001G433400	105.1517095
SORBI_3001G433500	0.2518775
SORBI_3001G433600	5.751114
SORBI_3001G433700	333.8683715
SORBI_3001G433800	59.7877445
SORBI_3001G433900	7.816343
SORBI_3001G434000	16.4664235
SORBI_3001G434100	23.917181
SORBI_3001G434200	13.6516965
SORBI_3001G434300	8.092538
SORBI_3001G434400	30.3053685
SORBI_3001G434450	0.039186
SORBI_3001G434500	8.705164
SORBI_3001G434600	6.425259
SORBI_3001G434650	0
SORBI_3001G434700	10.3376405
SORBI_3001G434800	0.4672155
SORBI_3001G434900	8.9749565
SORBI_3001G435000	3.975594
SORBI_3001G435100	9.052608
SORBI_3001G435201	21.338893
SORBI_3001G435300	0
SORBI_3001G435400	110.7581435
SORBI_3001G435500	81.365333
SORBI_3001G435600	13.504944
SORBI_3001G435650	0.0518305
SORBI_3001G435700	42.531022
SORBI_3001G435800	20.8858395
SORBI_3001G435900	71.720845
SORBI_3001G436000	23.630153
SORBI_3001G436100	18.946976
SORBI_3001G436200	294.5232135
SORBI_3001G436300	27.686999
SORBI_3001G436400	72.979331
SORBI_3001G436450	0
SORBI_3001G436500	10.229149
SORBI_3001G436600	1.362901
SORBI_3001G436800	0
SORBI_3001G436850	0
SORBI_3001G436900	13.3486555
SORBI_3001G437000	9.1800645
SORBI_3001G437050	0
SORBI_3001G437100	10.071918
SORBI_3001G437200	45.477711
SORBI_3001G437300	1.5894375
SORBI_3001G437400	63.419667
SORBI_3001G437500	124.379206
SORBI_3001G437600	0
SORBI_3001G437801	13.0548875
SORBI_3001G438000	12.3015145
SORBI_3001G438100	32.3868985
SORBI_3001G438200	0.367204
SORBI_3001G438300	0
SORBI_3001G438400	9.6481285
SORBI_3001G438500	108.4647105
SORBI_3001G438600	13.0570005
SORBI_3001G438700	3.652685
SORBI_3001G438800	1.9968675
SORBI_3001G438900	1.6257015
SORBI_3001G439000	6.783342
SORBI_3001G439050	0
SORBI_3001G439100	2.6859145
SORBI_3001G439200	45.3141205
SORBI_3001G439300	10.8644705
SORBI_3001G439400	11.371672
SORBI_3001G439500	79.621401
SORBI_3001G439600	172.430762
SORBI_3001G439700	46.309797
SORBI_3001G439800	10.1973135
SORBI_3001G439850	0
SORBI_3001G439900	17.7595475
SORBI_3001G440000	12.007268
SORBI_3001G440100	2.399391
SORBI_3001G440200	54.0819245
SORBI_3001G440300	1.706297
SORBI_3001G440401	0.216507
SORBI_3001G440500	22.8024105
SORBI_3001G440600	27.092719
SORBI_3001G440700	29.682832
SORBI_3001G440800	5.7782145
SORBI_3001G440900	62.427765
SORBI_3001G441000	44.2738935
SORBI_3001G441100	0.187919
SORBI_3001G441200	73.374154
SORBI_3001G441300	1.1806675
SORBI_3001G441350	0
SORBI_3001G441400	8.7985465
SORBI_3001G441500	3.248616
SORBI_3001G441600	26.2074785
SORBI_3001G441700	8.802265
SORBI_3001G441800	30.2014795
SORBI_3001G441900	2.331989
SORBI_3001G442000	0.67643
SORBI_3001G442100	1.2285505
SORBI_3001G442200	8.546742
SORBI_3001G442300	3.1626095
SORBI_3001G442400	0
SORBI_3001G442500	3.679576
SORBI_3001G442600	0.050757
SORBI_3001G442700	0.674776
SORBI_3001G442750	0
SORBI_3001G442800	154.010664
SORBI_3001G442900	4.7637065
SORBI_3001G443000	2.571877
SORBI_3001G443100	22.1002015
SORBI_3001G443200	83.0470795
SORBI_3001G443300	9.540495
SORBI_3001G443400	0
SORBI_3001G443500	0
SORBI_3001G443600	0
SORBI_3001G443700	0
SORBI_3001G443800	1.3716275
SORBI_3001G443850	0
SORBI_3001G443900	3.943777
SORBI_3001G444000	1.175835
SORBI_3001G444100	3.7623955
SORBI_3001G444200	0.559144
SORBI_3001G444300	21.0717915
SORBI_3001G444400	0.2370035
SORBI_3001G444500	17.199159
SORBI_3001G444600	53.1153295
SORBI_3001G444700	0
SORBI_3001G444800	166.924849
SORBI_3001G444900	0
SORBI_3001G445000	12.581561
SORBI_3001G445100	40.149724
SORBI_3001G445200	16.555729
SORBI_3001G445300	0
SORBI_3001G445400	0
SORBI_3001G445500	33.9065
SORBI_3001G445600	13.330679
SORBI_3001G445700	13.7470825
SORBI_3001G445800	7.643506
SORBI_3001G445850	0
SORBI_3001G445900	26.213775
SORBI_3001G446000	10.5224695
SORBI_3001G446100	33.291053
SORBI_3001G446200	29.6758405
SORBI_3001G446300	23.0681975
SORBI_3001G446400	18.7352785
SORBI_3001G446500	0
SORBI_3001G446800	7.01502
SORBI_3001G446850	2.3235385
SORBI_3001G446900	3.451298
SORBI_3001G447000	36.077094
SORBI_3001G447100	4.9215505
SORBI_3001G447200	22.6426725
SORBI_3001G447300	81.4645005
SORBI_3001G447400	7.2423655
SORBI_3001G447500	1.3567515
SORBI_3001G447600	165.0516435
SORBI_3001G447700	27.1287865
SORBI_3001G447800	2.058778
SORBI_3001G447900	25.389117
SORBI_3001G448000	4.703103
SORBI_3001G448100	6.4911375
SORBI_3001G448200	49.3753055
SORBI_3001G448300	44.7873335
SORBI_3001G448350	0
SORBI_3001G448400	74.7235735
SORBI_3001G448500	0
SORBI_3001G448600	34.9889335
SORBI_3001G448700	15.8634735
SORBI_3001G448750	0.0259465
SORBI_3001G448800	3.644165
SORBI_3001G448900	0
SORBI_3001G449000	5.790719
SORBI_3001G449100	0.082821
SORBI_3001G449200	0.297579
SORBI_3001G449300	0.526365
SORBI_3001G449400	11.7561545
SORBI_3001G449500	11.335563
SORBI_3001G449600	12.980307
SORBI_3001G449700	46.8690415
SORBI_3001G449800	1.0105465
SORBI_3001G449900	13.826451
SORBI_3001G450000	7.1493445
SORBI_3001G450050	0
SORBI_3001G450100	0
SORBI_3001G450200	1.2543685
SORBI_3001G450300	1.3329065
SORBI_3001G450400	0.2615785
SORBI_3001G450500	5.2125055
SORBI_3001G450600	26.945047
SORBI_3001G450700	2.9302915
SORBI_3001G450800	13.4784645
SORBI_3001G450900	0.387804
SORBI_3001G451000	15.6518585
SORBI_3001G451100	1.372896
SORBI_3001G451150	0
SORBI_3001G451200	1.2248855
SORBI_3001G451300	11.000602
SORBI_3001G451400	43.0135255
SORBI_3001G451450	8.494517
SORBI_3001G451500	72.181404
SORBI_3001G451600	0
SORBI_3001G451700	5.214155
SORBI_3001G451800	53.1705255
SORBI_3001G451901	3.962877
SORBI_3001G452000	4.4681345
SORBI_3001G452100	3.863499
SORBI_3001G452200	5.9874485
SORBI_3001G452300	0
SORBI_3001G452400	0
SORBI_3001G452500	0
SORBI_3001G452600	10.366946
SORBI_3001G452700	3.6886985
SORBI_3001G452800	0.057197
SORBI_3001G452900	22.4339775
SORBI_3001G453000	17.753198
SORBI_3001G453100	12.1915895
SORBI_3001G453150	0
SORBI_3001G453200	89.205097
SORBI_3001G453250	0.0839255
SORBI_3001G453300	321.235787
SORBI_3001G453400	32.2942835
SORBI_3001G453500	3.5568605
SORBI_3001G453600	9.835116
SORBI_3001G453700	75.2415055
SORBI_3001G453800	48.8646135
SORBI_3001G453900	4.2117495
SORBI_3001G454000	9.351489
SORBI_3001G454100	0.560769
SORBI_3001G454200	0
SORBI_3001G454301	4.5361895
SORBI_3001G454401	3.173302
SORBI_3001G454500	25.6748175
SORBI_3001G454600	0.6785425
SORBI_3001G454700	6.284203
SORBI_3001G454800	0.0744985
SORBI_3001G454850	0
SORBI_3001G454900	0.915192
SORBI_3001G455000	27.515722
SORBI_3001G455100	1.574904
SORBI_3001G455200	0
SORBI_3001G455250	0
SORBI_3001G455300	1.301884
SORBI_3001G455400	0
SORBI_3001G455433	0.346285
SORBI_3001G455466	0
SORBI_3001G455500	7.192091
SORBI_3001G455600	25.9382745
SORBI_3001G455700	21.482375
SORBI_3001G455800	39.669156
SORBI_3001G455900	1.864333
SORBI_3001G456000	6.0410725
SORBI_3001G456100	4.873839
SORBI_3001G456200	12.2123035
SORBI_3001G456300	9.80603
SORBI_3001G456400	13.299583
SORBI_3001G456500	58.192741
SORBI_3001G456650	0
SORBI_3001G456800	4.662721
SORBI_3001G456900	14.201851
SORBI_3001G457000	470.7801415
SORBI_3001G457100	0.1511585
SORBI_3001G457200	4.762777
SORBI_3001G457300	8.125365
SORBI_3001G457400	0.0665055
SORBI_3001G457433	0
SORBI_3001G457466	0.577547
SORBI_3001G457500	0.285202
SORBI_3001G457600	0.084058
SORBI_3001G457700	3.382648
SORBI_3001G457800	18.635941
SORBI_3001G457900	22.673201
SORBI_3001G457933	2.6179815
SORBI_3001G457966	0
SORBI_3001G458000	3.896794
SORBI_3001G458100	0.7327695
SORBI_3001G458200	76.593031
SORBI_3001G458300	0
SORBI_3001G458400	1.386343
SORBI_3001G458500	0.3963065
SORBI_3001G458600	0.3673055
SORBI_3001G458700	97.6292765
SORBI_3001G458800	61.7629795
SORBI_3001G458900	28.4581835
SORBI_3001G459000	0
SORBI_3001G459100	25.3829215
SORBI_3001G459200	32.439336
SORBI_3001G459300	0
SORBI_3001G459400	1.018734
SORBI_3001G459500	5.173635
SORBI_3001G459600	0.061411
SORBI_3001G459700	0.081086
SORBI_3001G459800	55.1871065
SORBI_3001G459900	50.7894705
SORBI_3001G460000	76.4978315
SORBI_3001G460100	9.650177
SORBI_3001G460150	0.088613
SORBI_3001G460200	15.614713
SORBI_3001G460300	41.7552675
SORBI_3001G460400	7.2205055
SORBI_3001G460500	100.7237515
SORBI_3001G460600	5.578508
SORBI_3001G460700	3.7781905
SORBI_3001G460800	9.9369535
SORBI_3001G460900	39.9384155
SORBI_3001G461000	137.801942
SORBI_3001G461101	0
SORBI_3001G461200	52.218659
SORBI_3001G461300	4.655343
SORBI_3001G461400	47.8118285
SORBI_3001G461500	0.0484455
SORBI_3001G461600	0
SORBI_3001G461700	87.455206
SORBI_3001G461800	30.997671
SORBI_3001G461900	19.6640815
SORBI_3001G462100	0.70668
SORBI_3001G462200	42.9517215
SORBI_3001G462300	1.1458605
SORBI_3001G462401	0.801879
SORBI_3001G462500	44.76809
SORBI_3001G462600	40.1993235
SORBI_3001G462700	0.064908
SORBI_3001G462800	0
SORBI_3001G462900	4.2923175
SORBI_3001G463000	21.364131
SORBI_3001G463100	12.9549545
SORBI_3001G463200	15.934351
SORBI_3001G463301	1.1487925
SORBI_3001G463400	38.7925345
SORBI_3001G463450	0
SORBI_3001G463500	18.337394
SORBI_3001G463600	0
SORBI_3001G463650	0
SORBI_3001G463700	0
SORBI_3001G463800	8.0145725
SORBI_3001G463900	1.646032
SORBI_3001G464000	12.6545235
SORBI_3001G464100	9.0437155
SORBI_3001G464200	7.0170605
SORBI_3001G464300	0
SORBI_3001G464400	3.9032485
SORBI_3001G464500	19.731854
SORBI_3001G464600	22.982521
SORBI_3001G464700	1.655853
SORBI_3001G464800	6.6809665
SORBI_3001G464900	11.3555515
SORBI_3001G465000	0.446199
SORBI_3001G465100	18.175287
SORBI_3001G465200	2.1895955
SORBI_3001G465300	115.623899
SORBI_3001G465400	97.4585565
SORBI_3001G465450	0
SORBI_3001G465500	2.4254675
SORBI_3001G465600	0.619379
SORBI_3001G465700	6.3000765
SORBI_3001G465800	71.470185
SORBI_3001G465900	38.303766
SORBI_3001G466000	0
SORBI_3001G466100	0.186075
SORBI_3001G466200	3.933871
SORBI_3001G466300	5.080118
SORBI_3001G466400	0
SORBI_3001G466450	0
