bin labels		-0.5Kb																																																	start																																																																																																				end																																																		0.5Kb
bins		1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0	101.0	102.0	103.0	104.0	105.0	106.0	107.0	108.0	109.0	110.0	111.0	112.0	113.0	114.0	115.0	116.0	117.0	118.0	119.0	120.0	121.0	122.0	123.0	124.0	125.0	126.0	127.0	128.0	129.0	130.0	131.0	132.0	133.0	134.0	135.0	136.0	137.0	138.0	139.0	140.0	141.0	142.0	143.0	144.0	145.0	146.0	147.0	148.0	149.0	150.0	151.0	152.0	153.0	154.0	155.0	156.0	157.0	158.0	159.0	160.0	161.0	162.0	163.0	164.0	165.0	166.0	167.0	168.0	169.0	170.0	171.0	172.0	173.0	174.0	175.0	176.0	177.0	178.0	179.0	180.0	181.0	182.0	183.0	184.0	185.0	186.0	187.0	188.0	189.0	190.0	191.0	192.0	193.0	194.0	195.0	196.0	197.0	198.0	199.0	200.0
maize_mods_density	genes	5.225411174541797e-05	0.00011757175142719043	3.919058380906347e-05	0.00013063527936354492	5.225411174541797e-05	0.00010450822349083594	0.00020901644698167188	0.00011757175142719043	0.00022207997491802635	6.531763968177246e-05	3.919058380906347e-05	0.0	9.144469555448144e-05	6.531763968177246e-05	6.531763968177246e-05	2.6127055872708985e-05	2.6127055872708985e-05	3.919058380906347e-05	9.144469555448144e-05	3.919058380906347e-05	0.00023514350285438085	5.225411174541797e-05	0.00011757175142719043	6.531763968177246e-05	0.00010450822349083594	0.00013063527936354492	3.919058380906347e-05	0.00013063527936354492	1.3063527936354493e-05	3.919058380906347e-05	0.00013063527936354492	0.00010450822349083594	0.00026127055872708985	0.0001567623352362539	0.00014369880729989942	5.225411174541797e-05	0.00013063527936354492	0.00011757175142719043	0.00019595291904531738	0.00045722347777240723	0.00019595291904531738	0.0003657787822179258	0.00022207997491802635	0.0006270493409450156	0.0005878587571359522	0.0005356046453905342	0.0006401128688813701	0.0007315575644358515	0.0005878587571359522	0.0006662399247540791	0.0007576846203085605	0.00020901644698167188	0.0005356046453905342	0.0005094775895178252	0.0004702870057087617	0.0006531763968177246	0.0008360657879266875	0.0007838116761812695	0.0009928281231629413	0.000979764595226587	0.00043109642189969824	0.0007054305085631426	0.0006793034526904336	0.0012018445701446133	0.0010320187069720048	0.0006270493409450156	0.0004964140615814706	0.0006793034526904336	0.0005356046453905342	0.000744621092372206	0.0006662399247540791	0.0004441599498360527	0.0010189551790356504	0.0007707481482449151	0.0008099387320539785	0.0010450822349083594	0.0009928281231629413	0.0011234634025264862	0.0008752563717357509	0.0009667010672902325	0.0009536375393538779	0.0011103998745901318	0.0009536375393538779	0.001593750408235248	0.0013194163215718036	0.0011234634025264862	0.0010320187069720048	0.0011495904583991954	0.0009536375393538779	0.0011757175142719043	0.0011757175142719043	0.0009928281231629413	0.000979764595226587	0.001593750408235248	0.0012018445701446133	0.0011365269304628408	0.0011234634025264862	0.0012932892656990947	0.0012149080980809678	0.000979764595226587	0.0015545598244261845	0.0008360657879266875	0.000979764595226587	0.0012671622098263857	0.0011887810422082587	0.0017374492155351475	0.0015023057126807666	0.001593750408235248	0.0013977974891899306	0.001619877464107957	0.001384733961253576	0.0014369880729989942	0.0017766397993442108	0.0013977974891899306	0.0013455433774445128	0.0015284327685534756	0.001724385687598793	0.0015284327685534756	0.0017897033272805654	0.001463115128871703	0.0019203386066441103	0.0017766397993442108	0.0017897033272805654	0.0018158303831532743	0.0017897033272805654	0.001489242184744412	0.0012540986818900311	0.001384733961253576	0.0013977974891899306	0.0016590680479170205	0.0014239245450626396	0.0018550209669623379	0.0021816091653712	0.0021424185815621367	0.0020901644698167188	0.002599642059334544	0.0024036891402892265	0.0019203386066441103	0.0022338632771166183	0.00180276685521692	0.0019856562463258826	0.0012671622098263857	0.001567623352362539	0.002338371500607454	0.002129355053625782	0.0022991809167983907	0.001998719774262237	0.0022991809167983907	0.0026649596990163163	0.001959529190453174	0.001384733961253576	0.0011757175142719043	0.0018419574390259833	0.0014369880729989942	0.0009667010672902325	0.0007838116761812695	0.0011757175142719043	0.0011365269304628408	0.0008752563717357509	0.0011234634025264862	0.0010189551790356504	0.0020248468301349463	0.001489242184744412	0.0019464656625168193	0.0015806868802988934	0.0014761786568080577	0.0016590680479170205	0.002207736221243909	0.0011887810422082587	0.0012932892656990947	0.0011626539863355497	0.0011365269304628408	0.0010581457628447137	0.0008883198996721054	0.0010189551790356504	0.000849129315863042	0.00090138342760846	0.0009144469555448145	0.0013063527936354492	0.0006662399247540791	0.00045722347777240723	0.0003396517263452168	0.00022207997491802635	0.0006401128688813701	0.0002482070307907353	0.0007576846203085605	0.0010450822349083594	0.0009144469555448145	0.00026127055872708985	0.00041803289396334377	0.00020901644698167188	0.000692366980626788	0.0004702870057087617	0.0003657787822179258	0.00048335053364511623	0.00026127055872708985	0.00014369880729989942	0.0001567623352362539	0.00022207997491802635	0.00019595291904531738
